transaction_id,customer_id,amount,date,payment_method,product_category,quantity,customer_age,customer_location,device_used,ip_address,Customer_Shipping_Address,Customer_Billing_Address,is_fraudulent,account_age_days,transaction_hour
118b990a-ff02-4510-b8c0-d9d8291fbc38,e9270873-804c-4755-a817-5d9e0f0a4077,79.89,22-02-2024 22.09,credit card,electronics,2,19,Shermanburgh,desktop,73.123.137.98,"9907 Caitlin Points
Janetville, MT 94582","9907 Caitlin Points
Janetville, MT 94582",0,28,22
eb330b9b-88ed-4f24-b398-f222862ccdec,e8ad859b-9157-436d-8aab-6b5e89614da1,10.85,16-02-2024 5.55,credit card,health & beauty,1,35,Lake Daniel,desktop,72.98.113.68,"878 Destiny Island Apt. 836
Ericshire, VA 99450","878 Destiny Island Apt. 836
Ericshire, VA 99450",1,14,0
0d44d8ba-207b-419b-9ec4-0997b6510101,42916cbd-ba38-4e5e-b03f-d9ff6b829c9a,53.86,16-03-2024 3.32,PayPal,clothing,3,17,South Caitlynstad,desktop,44.234.71.225,"450 Harris View
Pinedaberg, HI 69187","450 Harris View
Pinedaberg, HI 69187",0,98,3
14fa313e-fea9-4ea7-87bf-9681af648ff4,c5a5694f-4c4e-4f9a-b91b-0d6ed3d99905,390.86,13-01-2024 9.35,bank transfer,home & garden,4,45,Joannashire,mobile,193.127.236.143,"01647 Michael Summit Suite 714
Port Aliciahaven, CA 53066","01647 Michael Summit Suite 714
Port Aliciahaven, CA 53066",0,69,9
4fb21b62-b28a-40fc-ba74-8723498264e8,d771b197-123a-4356-9d4e-ce92318acc13,398.16,09-02-2024 9.50,debit card,health & beauty,3,37,Janetport,desktop,2.252.60.221,"5637 Velasquez Mission Apt. 387
West Anastad, PR 22041","8798 Jimenez Tunnel Apt. 840
Dakotaberg, KS 59561",0,104,9
c52a915f-05ec-4985-9f26-dec752fbb9d7,e572ddfa-88f4-4ea1-8ceb-316d9d86acc5,590.51,11-02-2024 8.38,credit card,health & beauty,4,40,Andrewton,mobile,188.176.138.174,"25029 Delacruz Junction Suite 661
South Jackmouth, KY 81446","25029 Delacruz Junction Suite 661
South Jackmouth, KY 81446",0,43,8
4ca24b3f-642f-420c-9206-6439ab5bd32e,e7fd279f-f018-498e-b603-7a85e354757c,270.63,21-03-2024 17.38,credit card,electronics,5,45,Suttonton,desktop,217.208.57.36,"226 Drew Rue Suite 883
Darrylside, LA 41014","226 Drew Rue Suite 883
Darrylside, LA 41014",0,79,17
2beeab55-9883-41dd-981c-d8d8770bdcc2,f87a75ac-99c0-4aed-88b1-1954cdf45b4e,262.26,28-02-2024 2.31,PayPal,home & garden,3,25,Benderburgh,mobile,19.163.163.162,"8718 Brock Isle
Destinymouth, PW 99260","8718 Brock Isle
Destinymouth, PW 99260",0,144,2
0bd5ce2f-a6c0-4bc8-914d-eae7933a2e0f,e1a2185f-84be-4ac2-8cd7-c892d7027b1b,129.34,04-02-2024 19.08,debit card,health & beauty,4,27,Christophertown,tablet,148.130.80.196,"6236 Robert Crossing
East Lisamouth, AZ 48214","6236 Robert Crossing
East Lisamouth, AZ 48214",0,158,19
8d6ee3d9-8854-4bdb-9c6a-37fcbe1d2465,c3553859-a81c-4b70-bc3e-84f92e76e15d,102,22-01-2024 12.15,debit card,electronics,1,23,South Gregory,tablet,114.40.178.74,"326 Pham Pine Apt. 480
Gabriellefurt, CT 27705","326 Pham Pine Apt. 480
Gabriellefurt, CT 27705",0,38,12
2b823772-1040-4392-8e05-69c8f2145360,6325bc01-bece-4fb7-879d-afedae5c8b2f,448.26,22-01-2024 2.16,PayPal,health & beauty,1,33,North Wendy,mobile,38.78.5.135,"5837 Cynthia Course
Rangelmouth, ID 17135","5837 Cynthia Course
Rangelmouth, ID 17135",0,234,2
c88ffb4e-e992-4f30-b355-3f084d1fe9cc,aed7c548-9bc7-42cd-bf2b-a93847241614,333.48,19-02-2024 20.59,bank transfer,electronics,1,27,Davidside,tablet,30.54.18.23,"49789 Diana Circles Suite 291
East Charles, VA 33857","49789 Diana Circles Suite 291
East Charles, VA 33857",0,322,20
fb5236d8-3427-4f1c-a0d9-9cb11ef78132,d6e7127a-7dd5-4e12-92e1-40cf264b565e,175.1,13-01-2024 11.53,debit card,electronics,1,31,Maloneburgh,mobile,164.38.95.168,"11946 Gonzalez Mountains
Port Melinda, PR 80639","72587 Fernandez Corners
Garrettland, MP 62732",0,63,11
f75b09ef-9637-4cdd-b4bd-a8927fcf20c1,72b28e42-b87b-41f6-a380-422eef2503c6,21.56,27-03-2024 13.30,debit card,home & garden,1,31,Cummingsstad,mobile,178.210.48.182,"442 Larry Way
South Bonnie, CT 39745","442 Larry Way
South Bonnie, CT 39745",0,3,13
f4c25791-b41f-43dd-b4cd-894c1f96131d,737a0023-1c66-47eb-8c78-fd787cd8c6cc,113.56,01-02-2024 5.19,debit card,clothing,2,38,East Miguel,tablet,128.94.10.92,"4221 Shannon Station Apt. 357
New Andreastad, CA 11953","4221 Shannon Station Apt. 357
New Andreastad, CA 11953",0,96,5
843f061c-500b-4139-b2fc-e7fa091b6627,d5e413c0-44dd-49f8-a3b9-7153028fb6c9,46.41,16-02-2024 8.24,PayPal,electronics,4,45,North Joseph,mobile,126.198.72.93,"33098 Justin Extension
New Courtney, MN 08907","33098 Justin Extension
New Courtney, MN 08907",0,194,8
ecfc0a34-7c03-454e-b8bc-9abf2c5d11b4,22d6b70e-7a78-489a-a0a2-1be339eaaedd,69.05,25-01-2024 15.49,PayPal,home & garden,3,36,North Jeffrey,desktop,105.87.24.68,"PSC 2944, Box 8421
APO AE 14362","PSC 2944, Box 8421
APO AE 14362",0,307,15
bdee654d-d1f7-4cd3-a9f5-e1ef15a2b906,01fed308-67a9-482b-bc4d-86f8faa16b7e,122.36,21-01-2024 5.31,PayPal,home & garden,5,14,Port Brandonfort,mobile,15.60.146.24,"0420 Yoder Isle
New Christopherchester, NE 98628","0420 Yoder Isle
New Christopherchester, NE 98628",0,38,5
927f487b-5e52-4588-bf5a-33b579dfc947,7bf7945d-6e31-472b-a77b-f1e08391d264,18.24,14-01-2024 5.43,debit card,health & beauty,2,42,South Elizabethton,tablet,164.47.218.212,"76324 Brooks Port
Lake Lisachester, RI 48586","76324 Brooks Port
Lake Lisachester, RI 48586",0,100,5
89ddd9e7-ee92-41ea-83b9-f5c526ccc077,6232f81a-de8a-4744-aeb4-cf65059cdd2e,1083.46,22-02-2024 20.32,PayPal,toys & games,5,32,Grahamberg,mobile,220.177.152.183,"USCGC Mann
FPO AP 47941","USCGC Mann
FPO AP 47941",0,157,20
fe94a003-7a37-4412-8dfb-fd212bd12325,5e8f58b3-9145-49e3-add2-d06353fbf61c,25.98,31-01-2024 2.18,credit card,clothing,4,40,South Juanville,desktop,41.141.99.198,"8038 Macdonald Trail
South Rebeccaland, NC 89172","8038 Macdonald Trail
South Rebeccaland, NC 89172",0,10,2
33d8c2ce-514c-42ee-a57e-ba34dfc3253c,c18a5b43-c049-4e32-9aa4-b88579e21fbe,279.13,14-02-2024 12.28,debit card,electronics,4,43,Veronicamouth,mobile,178.92.108.144,"643 Cameron Knolls
New Desiree, MS 52794","643 Cameron Knolls
New Desiree, MS 52794",0,100,12
ee091d80-1e55-4475-93b9-5f287415b42b,09ab1790-b1b1-4649-8351-55341235eebc,281.32,11-03-2024 4.56,debit card,electronics,3,41,Port Andrea,tablet,195.156.245.121,"6883 Kelly Stream
Williamsburgh, PR 83106","6883 Kelly Stream
Williamsburgh, PR 83106",0,229,4
697b59c6-ce92-4d12-be59-29706af20a99,23c2451b-3d7c-4372-92c1-95cdaf87d52b,92.72,02-01-2024 4.29,debit card,health & beauty,1,33,Boltonfort,mobile,215.84.114.108,"07083 Stewart Trafficway
Daletown, VI 91175","07083 Stewart Trafficway
Daletown, VI 91175",0,83,4
3fa2e4d8-a187-427a-8d0c-aee1fa3e6f2e,28350553-aef7-43c6-93f6-a8eabac30f33,80.18,24-02-2024 21.35,credit card,clothing,3,45,Melissaberg,mobile,200.7.66.20,"PSC 0776, Box 7418
APO AP 90960","PSC 0776, Box 7418
APO AP 90960",0,290,21
593e955a-ce06-46c1-a380-66f14c0468c6,0422eb41-d282-4cd0-8e20-ffce979a74c8,79.73,15-01-2024 18.18,PayPal,home & garden,1,32,Jamesstad,mobile,122.156.157.29,"211 Eugene Coves Suite 501
Crosbyton, KY 90244","Unit 4804 Box 9735
DPO AE 62109",0,211,18
0b3fc5eb-5771-4994-94c4-125e99ac7f69,ace23e05-c2f3-416c-b938-a9c7c77f259f,367.77,14-01-2024 12.37,debit card,health & beauty,1,37,South Kari,mobile,70.209.174.182,"06732 Susan Locks Apt. 964
Stevenbury, GA 11587","06732 Susan Locks Apt. 964
Stevenbury, GA 11587",0,74,12
1c0d4a45-ec30-40ee-a4f3-60e2452af9dd,6595b2b5-020b-4336-ac2b-105f1a64961b,63.73,06-04-2024 9.37,debit card,home & garden,4,38,Kellyfort,tablet,199.80.132.114,"4186 Sanchez Ramp Apt. 912
New Williamtown, WY 22762","4186 Sanchez Ramp Apt. 912
New Williamtown, WY 22762",0,106,9
9cbc6537-79b6-4773-9801-d5b80251c0f8,9473761a-348a-4d56-a8af-2baffe3395b1,988.88,06-02-2024 17.20,debit card,clothing,5,30,Luishaven,mobile,119.255.61.146,"0005 Sarah Brooks
New Steven, OR 77582","0005 Sarah Brooks
New Steven, OR 77582",0,47,17
1f3efacd-1012-482e-84f0-ee59796951be,577ddf65-3f0f-4050-9c1f-e2ce570119d6,308.82,25-03-2024 11.46,credit card,clothing,1,48,Davisfort,mobile,25.128.221.250,"317 Kyle Islands Suite 016
West Miguelville, KS 16269","317 Kyle Islands Suite 016
West Miguelville, KS 16269",0,223,11
c68ad584-a189-4b37-b6f1-b7268819d80b,5e401ca2-f807-4de0-a207-18789b6a6b29,300.06,03-04-2024 9.06,PayPal,toys & games,4,23,Gregoryfurt,desktop,94.84.252.207,"7373 Jillian Valleys
Lake Sean, FL 69148","7373 Jillian Valleys
Lake Sean, FL 69148",0,180,9
966195a2-9955-48d5-8d24-ed30bc190ba9,a746dd79-906e-42ec-871f-c8dcd9159d51,34.11,12-01-2024 8.27,PayPal,health & beauty,1,35,East Arthur,tablet,40.165.1.141,"53246 Wilson Crest Apt. 549
New David, ID 33143","53246 Wilson Crest Apt. 549
New David, ID 33143",0,339,8
9aabcd8d-6ee0-45a0-a663-a5d85808c4d6,47534457-c9e2-4f97-bfe3-da0719ab88d2,378.46,06-02-2024 5.24,PayPal,health & beauty,2,35,Jacksonfort,mobile,3.222.147.149,"6853 Brittany Pike Apt. 975
Heatherville, AL 56328","6853 Brittany Pike Apt. 975
Heatherville, AL 56328",0,285,5
909830df-3234-4679-9c79-31ee297bffb7,0d30e67f-afdd-48e0-a3e1-8e0c5b272112,40.5,13-02-2024 17.11,credit card,electronics,2,41,Martinezside,mobile,82.9.123.30,"111 Steven Shore
Lake Michael, SC 87694","111 Steven Shore
Lake Michael, SC 87694",0,6,17
e8183283-ddab-43bc-b9f9-02bfb8934dee,794ff716-d0c8-459a-896b-4b1000d230e7,89.48,24-03-2024 4.37,credit card,electronics,3,51,Shannonfurt,tablet,204.60.253.91,"481 Morrow Junctions Suite 664
Mooreport, CT 38181","481 Morrow Junctions Suite 664
Mooreport, CT 38181",0,168,4
f0bd42e6-d0bb-428d-be28-3f4ccc404ce6,5b0cda9b-cb7a-4e30-aaf9-2880fd886703,375.27,02-04-2024 8.23,bank transfer,health & beauty,2,21,Lake Josephfurt,tablet,46.26.153.74,"322 Lowery Lodge
East Wanda, ME 38153","322 Lowery Lodge
East Wanda, ME 38153",0,65,8
88e80a89-5bf7-48bc-9772-27ae6305eef6,34b5f319-c8ed-473c-b851-66f855a120bd,118.45,10-03-2024 1.25,debit card,clothing,5,49,West George,mobile,211.111.127.221,"834 David Glen
Port Ericchester, KS 07612","834 David Glen
Port Ericchester, KS 07612",0,319,1
7f53413e-95bc-454c-9362-b017b088fe88,eea88f8c-fe63-49c6-8634-e36710ad1cf8,60.91,20-03-2024 7.30,credit card,home & garden,2,25,Jenniferstad,mobile,147.83.94.202,"9100 Katherine Mews Apt. 319
North Steven, ND 95501","18642 Leah Shoal
Lake Jennifer, NE 32170",0,53,7
03c0acd9-5645-425b-98a9-5f4812343298,51225907-245c-4798-b9d7-700a0bdaf350,88.79,25-03-2024 1.16,credit card,clothing,5,27,Jonesberg,desktop,193.138.3.190,"39749 Stone Path
Melanietown, WV 94040","39749 Stone Path
Melanietown, WV 94040",0,201,1
c879f702-6b2e-4b9a-8a6e-6564974930a4,788ca917-d636-4b75-b4a6-e8c6bfc4bc03,85.42,10-02-2024 20.40,PayPal,home & garden,3,49,Jenniferland,desktop,209.99.74.161,"235 Sarah Flat Suite 175
Pricehaven, AZ 33950","235 Sarah Flat Suite 175
Pricehaven, AZ 33950",0,8,20
78f08ce1-4c49-40b8-909f-bf3904fcc1df,7e37f1ff-dc28-42d1-8df2-fdb9abd9b9e9,179.06,01-03-2024 10.04,debit card,health & beauty,1,39,Port Cynthia,desktop,135.42.107.34,"3502 Jenkins Isle Apt. 156
Timothystad, AK 29146","3502 Jenkins Isle Apt. 156
Timothystad, AK 29146",0,124,10
c805a451-99da-459b-aa3d-5e116667596f,8bda7ed9-644a-4bb2-af2b-706828b71c4b,342.98,08-02-2024 8.29,credit card,health & beauty,1,32,Lake Austinton,desktop,57.200.166.77,"Unit 9205 Box 7581
DPO AP 70633","709 Kimberly Lane Apt. 834
Swansonmouth, WY 12173",0,91,8
65634353-44f3-43a4-a2e5-a7e13993a02c,32bb0b3c-6cd5-4807-b047-2dd916d5a325,221.2,20-02-2024 22.50,bank transfer,home & garden,3,55,Wilsonburgh,mobile,88.149.240.130,"91492 Kevin Oval
North Timothy, DE 17325","91492 Kevin Oval
North Timothy, DE 17325",1,28,22
73d2ca53-6a84-403a-8838-ba6bc219a2ac,2acb3c9e-71c3-4e63-8803-3b8e92e1ac9f,321.67,16-01-2024 9.42,credit card,toys & games,2,37,Smithside,desktop,67.134.232.95,"669 Faulkner Islands Apt. 658
Haleland, NY 46983","669 Faulkner Islands Apt. 658
Haleland, NY 46983",0,132,9
8ddb67a9-3738-4e9c-b679-fa610c460070,2a933c44-2e0f-4148-82e6-b6cd2c015e09,158.87,29-02-2024 9.16,debit card,toys & games,2,32,South Petertown,mobile,1.219.10.29,"57758 Teresa Glen
West Christopher, TX 61583","57758 Teresa Glen
West Christopher, TX 61583",0,12,9
339152a0-74b0-42fc-ae14-6c82c54a8bcc,5a4d8eef-17cb-42eb-ba5a-5128eff0d614,105.5,27-02-2024 2.27,debit card,home & garden,5,36,West Matthew,mobile,43.230.197.94,"801 James Inlet
Lake Markville, NH 34681","801 James Inlet
Lake Markville, NH 34681",0,316,2
bb1c7cd8-e66d-4d67-af3b-1902ec4c9e50,de4f9f41-33d2-4365-8c9c-7daa5c69bd98,296.98,27-03-2024 14.26,bank transfer,home & garden,4,32,Mcphersonfurt,tablet,75.110.233.115,"1603 Carr Prairie Apt. 436
Reidmouth, KS 94937","1603 Carr Prairie Apt. 436
Reidmouth, KS 94937",0,48,14
767e9ddf-d079-40d4-a656-58959a933da8,71b66318-769b-4741-b235-50db6b9fe6c7,23.17,02-04-2024 14.50,PayPal,electronics,1,38,Randallville,mobile,110.33.177.214,"6251 Norma Street
Jeffreyfurt, AK 20639","6251 Norma Street
Jeffreyfurt, AK 20639",0,68,14
5faec9fd-7d8d-4a36-a428-c74d429de6ce,b38fa1be-1a3d-4d36-94c6-17a82ea40074,98.89,17-01-2024 13.33,credit card,home & garden,4,30,Lake Reginaldtown,tablet,26.44.109.79,"61998 Odom Plains
Lake Daniel, WV 84532","61998 Odom Plains
Lake Daniel, WV 84532",0,125,13
17ef826c-527b-41c2-aab9-7cdd755aa494,43903bd6-264c-434d-9317-3c6708df2fae,119.09,07-01-2024 13.46,credit card,toys & games,4,15,New Amanda,desktop,33.24.154.149,"24058 Kim Shoal
Christopherland, NC 50675","24058 Kim Shoal
Christopherland, NC 50675",0,153,13
98111506-4a7a-49ce-8015-c19fff5fcc1b,609cb569-ee32-4bb1-a78d-7d7a22050797,514.44,22-03-2024 20.16,credit card,electronics,5,23,North Jenniferfort,tablet,135.94.132.97,"7456 Kathryn Terrace
Kennedytown, ND 07673","7456 Kathryn Terrace
Kennedytown, ND 07673",0,1,20
9d3aff6b-3f05-4ead-8d23-bc7c586f6e5c,258c1118-154d-44dc-8dc4-667798454318,68.08,22-02-2024 12.48,PayPal,health & beauty,3,4,Kleinchester,tablet,115.176.45.174,"36696 Julia Hill Suite 150
South Shanefurt, MT 55690","36696 Julia Hill Suite 150
South Shanefurt, MT 55690",0,187,12
91ed359f-4262-470e-bbf4-a0b4a9d0343a,d36ea38b-1c5f-4967-8503-2bdab9ad271b,89.25,27-01-2024 18.42,credit card,electronics,1,45,East Amandachester,mobile,149.228.214.91,"31718 Lindsay Neck
Lake Jamie, OR 30693","31718 Lindsay Neck
Lake Jamie, OR 30693",0,179,18
3f18fa4b-8eb6-4cad-a8a2-80f1a73e8b26,7b697494-ec86-4e53-a03c-e22006ee3350,467.1,01-01-2024 14.11,debit card,electronics,1,37,South Lynn,desktop,218.30.183.81,"Unit 0020 Box 9443
DPO AA 74529","Unit 0020 Box 9443
DPO AA 74529",0,312,14
bbada645-83b7-4b43-878c-8176deb723f0,a2c3d58c-c047-4361-bd40-ea2d9a2b785b,304.03,15-01-2024 19.38,credit card,clothing,4,8,Butlermouth,mobile,193.145.62.174,"559 Cuevas Ridges Suite 207
Nicolechester, MS 56058","559 Cuevas Ridges Suite 207
Nicolechester, MS 56058",0,308,19
b697cf3a-8660-4ebb-a66d-2ac4772ad302,6fd0ecef-fe9f-4636-b63e-352d4116d460,293.69,31-01-2024 18.41,debit card,clothing,4,20,Aaronview,tablet,84.196.188.106,"686 Gordon Neck Suite 454
East Melanie, AK 12871","686 Gordon Neck Suite 454
East Melanie, AK 12871",0,275,18
6ac99566-0fea-4493-870e-440dfe57b0d0,25fada66-6962-48da-b0ca-7dad84481eb9,39.47,26-03-2024 0.23,PayPal,health & beauty,3,32,Laceyhaven,desktop,2.151.115.230,"53898 Joseph Ville Apt. 872
East Kimberlyside, WA 31349","53898 Joseph Ville Apt. 872
East Kimberlyside, WA 31349",0,209,0
7edbd8e9-e608-489d-be74-d0979cc6dfe8,66322cc7-a43e-4a62-9ebe-91dbb16d0997,13.43,20-01-2024 12.01,bank transfer,health & beauty,2,39,East Erica,mobile,216.12.178.165,"Unit 2568 Box 2745
DPO AE 41685","Unit 2568 Box 2745
DPO AE 41685",0,310,12
b09741be-05d7-4265-9263-0d918cff4307,caf51e8b-2398-445d-9712-8fb66b080163,16.81,20-01-2024 0.12,PayPal,electronics,3,40,Johnchester,desktop,199.4.48.14,"17185 Becky Trail
Lake Samanthaberg, DE 00792","17185 Becky Trail
Lake Samanthaberg, DE 00792",0,152,0
23f5108e-a685-4129-a5a9-3a90480e09c6,5abc775c-dc29-4613-ae71-984508deb6ec,169.1,17-03-2024 23.02,credit card,health & beauty,1,36,South Stephanie,mobile,60.130.222.24,"496 Ernest Field
Harrisbury, KS 80042","496 Ernest Field
Harrisbury, KS 80042",0,18,23
5cf99e09-0e81-4852-a46d-c03f2631f737,f9e9c66d-c9da-481a-9e0b-4c89ff8b211a,178.21,14-03-2024 23.54,debit card,electronics,5,41,Jordanport,tablet,80.29.193.112,"USNS James
FPO AA 82616","USNS James
FPO AA 82616",0,42,23
ad230051-d574-48ce-bcd6-43c88cbaea71,bb630e2d-13f1-458e-bf2b-244735e1abe4,72.89,08-01-2024 23.44,debit card,home & garden,4,52,East Jeffreystad,desktop,187.233.79.250,"15649 Samantha Tunnel
Port Samuelport, OR 51815","15649 Samantha Tunnel
Port Samuelport, OR 51815",0,265,23
3a0736f4-3076-49bc-bacf-0df97908de8e,113ffcaa-95ef-4cae-ab17-404ed61df90c,68.21,22-01-2024 16.27,bank transfer,toys & games,3,33,North Kristaville,desktop,198.95.196.190,"29216 Dawson Mount
Myersburgh, TX 01379","29216 Dawson Mount
Myersburgh, TX 01379",0,320,16
0b6d751b-66b6-449f-9d16-0932618a8e03,41ab32ad-ab22-4ec1-a9a0-a8b6d5ed8b87,221.44,23-03-2024 6.50,PayPal,clothing,4,43,Timothyfurt,desktop,33.227.101.223,"PSC 3656, Box 7409
APO AE 79169","PSC 3656, Box 7409
APO AE 79169",0,211,6
b7b2dd16-5bbf-4af4-b24b-03c7bacc2dc9,cf9c88ce-0a3f-47b3-a30c-ec992f433449,273.27,29-03-2024 2.52,credit card,health & beauty,2,45,Tinaberg,desktop,160.167.85.17,"USCGC Collins
FPO AA 10713","USCGC Collins
FPO AA 10713",0,282,2
a00a70e3-c5a3-476f-a100-dcff2ac8842b,0a1b37bc-f0cc-4f73-8484-3db88cb3ca2f,99.32,03-04-2024 16.35,PayPal,clothing,1,28,Lake Tonyaville,mobile,18.137.99.145,"30379 Russell Squares
Marieview, AL 23202","30379 Russell Squares
Marieview, AL 23202",0,222,16
4dd96ff8-a7e1-445a-b418-4b9770639bc8,4a76761a-a76e-4f56-a089-acae968180d3,284.01,05-02-2024 3.12,PayPal,clothing,2,15,Sotostad,mobile,71.25.120.193,"85480 Peters Street Suite 607
Thomasport, TX 89266","7412 Shelly Parkway Suite 723
Rowebury, SC 15352",0,160,3
ffcc9b17-8d98-45a4-ba4a-cab2374fde70,e5582bab-a8e1-4b6d-9ad9-cd6799592f56,104.58,17-02-2024 2.37,credit card,clothing,3,43,Thomasside,mobile,205.242.2.4,"2226 Julie Point
Lake Deborah, FM 74970","2226 Julie Point
Lake Deborah, FM 74970",0,230,2
7b3feec3-27b9-4b7b-bd14-eb24de610e22,98a51723-8e67-453b-ad03-dafc07a1c36b,73.03,08-03-2024 10.54,debit card,toys & games,2,54,Rachelshire,mobile,39.7.89.107,"9027 Stone Summit
Port Jeffrey, TX 59813","9027 Stone Summit
Port Jeffrey, TX 59813",0,93,10
c91fd321-30e0-4cd2-a4a6-dbb2d9360702,42bddb36-4594-4468-89f3-9ff145a44ad2,354.77,06-04-2024 3.25,bank transfer,clothing,1,39,Port Richard,mobile,198.85.250.207,"687 Morales Oval Apt. 078
Williamburgh, SC 41348","687 Morales Oval Apt. 078
Williamburgh, SC 41348",0,197,3
d32fef8b-5ef7-477e-84ac-83d80bf1441d,100263cf-a850-4067-997a-11f889130d60,120.16,11-02-2024 0.58,bank transfer,home & garden,3,18,West Barbara,tablet,190.224.6.27,"USNS Carlson
FPO AA 70148","USNS Carlson
FPO AA 70148",0,296,0
f0839e7d-8455-469f-84a7-9f6b4f68c2ca,d8a2a1a1-2ba0-494f-a7cd-64ba20db6e1e,42.19,31-01-2024 11.38,debit card,health & beauty,3,36,Michaelview,desktop,158.149.99.35,"67534 Morrison Valley
North Suzanne, AK 35319","67534 Morrison Valley
North Suzanne, AK 35319",0,305,11
5fe4d7f8-22f7-4dd7-815f-e643960d6bbd,ebc124b9-0beb-453e-abe2-e6e0e7b17310,426.45,19-03-2024 16.42,bank transfer,home & garden,4,33,North Christopherchester,desktop,74.192.98.116,"0350 Eric Island
Rebeccaside, NC 78872","0350 Eric Island
Rebeccaside, NC 78872",0,220,16
620d8e6a-cddc-47ac-8664-adcf6c87f33f,8b5b4b2c-f162-453c-ab05-fddd75d6af6f,329.14,27-01-2024 19.54,bank transfer,electronics,2,38,Lake Kenneth,desktop,223.238.91.35,"625 Annette Views
Nelsonland, FM 89493","625 Annette Views
Nelsonland, FM 89493",0,2,19
98402f5b-2dff-4175-ab42-3db46efad3ed,45811414-a987-45bc-a5c4-118143db52d2,52.46,29-01-2024 14.05,PayPal,clothing,5,38,West Anthonymouth,tablet,220.219.72.22,"51727 Sanders Center
Port Kennethstad, MS 12665","2000 Jesus Plain Suite 307
Port Douglasmouth, ME 35498",0,161,14
6ef2884c-0779-4aab-815c-fd3f4ac29074,26a77873-063a-42a0-b7f8-f6e9087cf899,803.54,14-02-2024 2.59,debit card,toys & games,3,40,New Darrylfort,tablet,111.66.199.192,"033 Wagner Way
Dianeside, VI 30116","033 Wagner Way
Dianeside, VI 30116",0,180,2
cb289531-d87b-47a6-9fc7-db983ae26b7f,eb4837d3-9db9-4c7e-bff1-8eb895732f0b,358.62,10-01-2024 10.46,PayPal,electronics,4,38,Monroeton,desktop,16.241.45.6,"56687 Clifford Club
Sarahfort, HI 24984","56687 Clifford Club
Sarahfort, HI 24984",0,25,10
7a8f8e4f-7f34-42b2-afb2-4251da47739c,c5413942-615c-424e-9745-569b429842a1,970.61,06-01-2024 20.32,bank transfer,home & garden,5,44,New Steven,desktop,134.177.15.20,"82400 Mark Garden
West Scott, IA 19357","82400 Mark Garden
West Scott, IA 19357",0,291,20
c8701bff-5ab5-41e1-b595-cf59ed316560,a822ba4e-c37a-4047-93b9-ac1dab8487d7,299.56,05-02-2024 18.45,credit card,clothing,2,34,Mcmillanton,desktop,31.152.108.204,"2016 Francis Springs
Mirandaberg, NJ 73101","2016 Francis Springs
Mirandaberg, NJ 73101",0,156,18
41765208-364e-4dd4-9a21-1b16ccb31f9e,b338fe9e-05d1-43c6-bf91-2696d2b0d385,301.77,29-01-2024 18.37,credit card,home & garden,1,42,Port Susan,tablet,44.121.31.208,"163 Murphy Harbors
North Tiffany, MO 30765","163 Murphy Harbors
North Tiffany, MO 30765",0,135,18
52ca196b-8335-4ade-975c-87146e2271e9,911e50d8-0b81-4223-95d9-dd921142d791,122.7,24-02-2024 16.15,bank transfer,health & beauty,3,32,North Mark,tablet,96.137.229.148,"037 Peterson Flat Suite 316
West Ashley, PR 79197","037 Peterson Flat Suite 316
West Ashley, PR 79197",0,358,16
b143fe72-cd20-4437-affb-97ffe558a426,fd6abb1c-dcf1-495d-88a5-d53683965c86,586.96,23-02-2024 12.02,bank transfer,clothing,5,22,North Catherineberg,desktop,58.251.74.98,"00269 Mendoza Coves
Lisaburgh, NJ 52462","00269 Mendoza Coves
Lisaburgh, NJ 52462",0,78,12
d4c02336-4450-453d-8f78-c82ec5c8e749,7663ea79-bda9-4db3-9b7b-dbcb82ea025f,295.84,20-02-2024 15.39,credit card,home & garden,5,37,Port Stephenshire,desktop,167.249.10.73,"USCGC Williams
FPO AP 72583","USCGC Williams
FPO AP 72583",0,151,15
1cd41e36-145d-4c06-8007-04930f8cd0d9,a1797dc0-a826-43e9-bc65-8fe04a64c879,374.25,09-03-2024 17.09,bank transfer,health & beauty,3,14,Harrellmouth,mobile,10.6.63.88,"896 Douglas Lake
Montoyachester, FL 85102","896 Douglas Lake
Montoyachester, FL 85102",0,30,17
6db9b865-f2ad-4a68-abfc-d58283e9d645,70dac986-4b65-4873-8bb1-9b75b24d487f,714.27,04-02-2024 23.37,bank transfer,electronics,1,46,Youngstad,mobile,128.74.149.63,"707 Sean Center
Gonzaleztown, MT 52776","707 Sean Center
Gonzaleztown, MT 52776",0,140,23
106dfad3-f3ec-4f8e-a0d9-ae1372ae99db,99446ad6-c405-431d-af61-b99fb5de8d89,460.71,14-01-2024 1.42,credit card,electronics,1,27,Careyville,mobile,149.251.70.251,"6470 Allison Mountain
East James, FM 66662","6470 Allison Mountain
East James, FM 66662",0,207,1
43ba86c4-265d-499e-b4ee-f161debba6c1,4d9b1b72-7318-40d4-a787-2a68fe3b6e86,716.06,06-04-2024 12.26,bank transfer,health & beauty,3,55,Smithbury,tablet,150.163.246.107,"88129 Ortiz Forest Apt. 448
East Mark, GU 26917","88129 Ortiz Forest Apt. 448
East Mark, GU 26917",0,194,12
