sr_no,credit_card,city,state,zipcode,credit_card_limit,date,transaction_dollar_amount,Long,Lat
1056,7810000000000000,Sacramento,PA,17968,20000,03-08-2015 23:13,78.2,-76.68268266,40.66886659
1057,7810000000000000,Sacramento,PA,17968,20000,03-08-2015 02:46,107.46,-76.65828438,40.59337359
1058,7810000000000000,Sacramento,PA,17968,20000,03-08-2015 00:32,38.77,-76.63100021,40.64186856
1059,7810000000000000,Sacramento,PA,17968,20000,03-08-2015 00:09,56.32,-76.66600259,40.67784226
1060,7810000000000000,Sacramento,PA,17968,20000,03-08-2015 17:52,43.35,-76.63093077,40.67837563
1061,5370000000000000,Hartford,VT,5047,10000,03-08-2015 22:28,113.38,-72.3358693,43.69650236
1062,5370000000000000,Hartford,VT,5047,10000,03-08-2015 19:27,939.24,-72.41424895,43.62664257
1063,1220000000000000,Miami,WV,25134,20000,03-08-2015 16:47,169.9,-81.36565672,38.17941724
1064,1220000000000000,Miami,WV,25134,20000,03-08-2015 22:04,109.67,-81.47066985,38.08338997
1065,1220000000000000,Miami,WV,25134,20000,03-08-2015 22:04,75.01,-81.50147725,38.14095963
1066,1220000000000000,Miami,WV,25134,20000,03-08-2015 22:04,58.43,-81.49194432,38.16008137
1067,1220000000000000,Miami,WV,25134,20000,03-08-2015 00:27,192.36,-81.46110551,38.24260465
1068,8300000000000000,Washington,NH,3280,16000,03-08-2015 15:37,106.95,-72.140061,43.24325145
1069,8300000000000000,Washington,NH,3280,16000,03-08-2015 22:27,51.07,-72.05942633,43.21263301
1070,8300000000000000,Washington,NH,3280,16000,03-08-2015 18:55,46.79,-72.14043647,43.19897774
1071,6200000000000000,Portland,ME,4101,7000,03-08-2015 17:46,137.89,-70.29630629,43.63888094
1072,8190000000000000,Houston,PA,15342,12000,03-08-2015 02:25,49.67,-80.21195794,40.2889169
1073,8190000000000000,Houston,PA,15342,12000,03-08-2015 02:43,39.38,-80.21950783,40.19099832
1074,8190000000000000,Houston,PA,15342,12000,03-08-2015 17:48,10.52,-80.23209882,40.24142584
1075,8190000000000000,Houston,PA,15342,12000,03-08-2015 04:01,46.68,-80.22647858,40.19539879
1076,8190000000000000,Houston,PA,15342,12000,03-08-2015 17:19,56.46,-80.15660988,40.26196784
1077,8190000000000000,Houston,PA,15342,12000,03-08-2015 02:51,41.83,-80.26291052,40.23125415
1078,8190000000000000,Houston,PA,15342,12000,03-08-2015 15:24,28.26,-80.18163341,40.23112902
1079,1620000000000000,Washington,NH,3280,14000,03-08-2015 17:42,44.6,-72.02305556,43.13431003
1080,1620000000000000,Washington,NH,3280,14000,03-08-2015 01:21,51.03,-72.08396412,43.10737224
1081,1620000000000000,Washington,NH,3280,14000,03-08-2015 15:49,22.75,-72.15067791,43.1656542
1082,5920000000000000,Madison,NH,3849,10000,03-08-2015 22:14,40.63,-71.20250515,43.99562099
1083,6780000000000000,Washington,NH,3280,35000,03-08-2015 22:13,120.36,-72.15362535,43.20162944
1084,6780000000000000,Washington,NH,3280,35000,03-08-2015 01:25,305.56,-72.1267869,43.15011814
1085,6780000000000000,Washington,NH,3280,35000,03-08-2015 18:47,55.52,-72.14165281,43.22344736
1086,6780000000000000,Washington,NH,3280,35000,03-08-2015 21:08,254.22,-72.09407267,43.25398307
1087,6780000000000000,Washington,NH,3280,35000,03-08-2015 16:14,53.04,-72.10597816,43.18318136
1088,6780000000000000,Washington,NH,3280,35000,03-08-2015 17:52,210.22,-72.14269607,43.22998891
1089,1160000000000000,Miami,WV,25134,20000,03-08-2015 17:08,825.7,-81.45131608,38.15815322
1090,1160000000000000,Miami,WV,25134,20000,03-08-2015 17:28,101.69,-81.53629705,38.14079751
1091,1160000000000000,Miami,WV,25134,20000,03-08-2015 17:28,23.01,-81.51774345,38.19796282
1092,1160000000000000,Miami,WV,25134,20000,03-08-2015 17:28,80.33,-81.40936316,38.20889359
1093,1250000000000000,Washington,NH,3280,20000,03-08-2015 20:04,133.26,-72.02586412,43.12023857
1094,1250000000000000,Washington,NH,3280,20000,03-08-2015 18:42,17.05,-72.0169802,43.17066631
1095,1250000000000000,Washington,NH,3280,20000,03-08-2015 22:02,88.43,-72.01241826,43.16468855
1096,1250000000000000,Washington,NH,3280,20000,03-08-2015 20:53,18.71,-72.05137468,43.20393005
1097,1250000000000000,Washington,NH,3280,20000,03-08-2015 19:16,68.52,-72.07802556,43.25737252
1098,6010000000000000,Washington,NH,3280,10000,03-08-2015 18:47,16,-72.10196181,43.19901385
1099,6010000000000000,Washington,NH,3280,10000,03-08-2015 18:20,12.85,-72.07294797,43.12613375
1100,6010000000000000,Washington,NH,3280,10000,03-08-2015 05:01,15.19,-72.06104022,43.12512908
1101,6010000000000000,Washington,NH,3280,10000,03-08-2015 23:27,11.3,-72.11529314,43.23046534
1102,6010000000000000,Washington,NH,3280,10000,03-08-2015 01:37,946.78,-72.13214875,43.196252
1103,8030000000000000,Washington,NH,3280,15000,03-08-2015 21:42,55.09,-72.04874149,43.09804881
1104,4570000000000000,Washington,NH,3280,16000,03-08-2015 03:06,40.91,-72.17180567,43.19832204
1105,7830000000000000,Jackson,NH,3846,21000,03-08-2015 04:14,76.31,-71.15520648,44.18025861
1106,7830000000000000,Jackson,NH,3846,21000,03-08-2015 21:02,92.1,-71.11929863,44.12877538
1107,7830000000000000,Jackson,NH,3846,21000,03-08-2015 17:16,166,-71.25363869,44.11498205
1108,7830000000000000,Jackson,NH,3846,21000,03-08-2015 18:54,157.62,-71.18633672,44.20419089
1109,7830000000000000,Jackson,NH,3846,21000,03-08-2015 00:29,45.04,-71.14248879,44.11197206
1110,7830000000000000,Jackson,NH,3846,21000,03-08-2015 19:05,280.92,-71.25046547,44.15194946
1111,2640000000000000,Kansas City,MO,64101,9000,03-08-2015 19:44,20.9,-94.64797015,39.0914685
1112,5720000000000000,Troy,NH,3465,15000,03-08-2015 13:52,14.91,-72.19825619,42.89838807
1113,5720000000000000,Troy,NH,3465,15000,03-08-2015 17:51,23.02,-72.14189477,42.90063965
1114,5720000000000000,Troy,NH,3465,15000,03-08-2015 18:33,75.71,-72.18092355,42.8031383
1115,5720000000000000,Troy,NH,3465,15000,03-08-2015 03:21,46.52,-72.1824467,42.78305276
1116,5720000000000000,Troy,NH,3465,15000,03-08-2015 16:48,69.67,-72.21631988,42.8367253
1117,5720000000000000,Troy,NH,3465,15000,03-08-2015 02:16,84.11,-72.19039106,42.78390838
1118,5720000000000000,Troy,NH,3465,15000,03-08-2015 20:59,69.99,-72.22413093,42.86238502
1119,5670000000000000,Washington,NH,3280,6000,03-08-2015 16:14,30.56,-72.05818437,43.15446199
1120,5670000000000000,Washington,NH,3280,6000,03-08-2015 00:36,22.02,-72.04753987,43.15335315
1121,6700000000000000,Vallejo,CA,94589,5000,03-08-2015 20:30,33.22,-122.1643355,38.16177922
1122,4020000000000000,Washington,NH,3280,20000,03-08-2015 22:01,88.66,-72.06854891,43.1750238
1123,4020000000000000,Washington,NH,3280,20000,03-08-2015 01:19,32.91,-72.08405094,43.17816666
1124,4020000000000000,Washington,NH,3280,20000,03-08-2015 21:34,80.81,-72.12828956,43.18118685
1125,4020000000000000,Washington,NH,3280,20000,03-08-2015 19:31,52.1,-72.01978051,43.15286578
1126,3910000000000000,Chester,MA,1011,12000,03-08-2015 23:04,123.76,-73.03597112,42.24194338
1127,3910000000000000,Chester,MA,1011,12000,03-08-2015 22:23,53.19,-73.03477903,42.35681847
1128,3910000000000000,Chester,MA,1011,12000,03-08-2015 22:34,87.72,-72.9820271,42.33701231
1129,3910000000000000,Chester,MA,1011,12000,03-08-2015 23:41,109.06,-73.08567693,42.32875151
1130,5250000000000000,Washington,NH,3280,20000,03-08-2015 00:06,94.04,-72.06526132,43.10060724
1131,5250000000000000,Washington,NH,3280,20000,03-08-2015 23:22,27.5,-72.1488555,43.18814674
1132,5250000000000000,Washington,NH,3280,20000,03-08-2015 18:39,161.54,-72.11628573,43.2570271
1133,5250000000000000,Washington,NH,3280,20000,03-08-2015 21:04,73.93,-72.15586934,43.22603848
1134,1760000000000000,Washington,NH,3280,30000,03-08-2015 16:58,395.39,-72.15156731,43.23028404
1135,6500000000000000,Washington,NH,3280,8000,03-08-2015 00:23,43.29,-72.07355283,43.21100127
1136,8700000000000000,Houston,PA,15342,30000,03-08-2015 18:05,119.21,-80.28541245,40.26752427
1137,8700000000000000,Houston,PA,15342,30000,03-08-2015 00:27,952.32,-80.29690235,40.22577903
1138,8700000000000000,Houston,PA,15342,30000,03-08-2015 17:52,108.41,-80.20170173,40.17938862
1139,8700000000000000,Houston,PA,15342,30000,03-08-2015 19:52,0.76,-80.20138485,40.23706658
1140,8700000000000000,Houston,PA,15342,30000,03-08-2015 21:09,123.65,-80.17062914,40.23923386
1141,3130000000000000,Washington,NH,3280,6000,03-08-2015 21:46,35.23,-72.02231775,43.19187371
1142,3130000000000000,Washington,NH,3280,6000,03-08-2015 01:35,48.17,-72.15352438,43.12566151
1143,3130000000000000,Washington,NH,3280,6000,03-08-2015 17:08,14.2,-72.07321098,43.23724669
1144,7940000000000000,Washington,NH,3280,4000,03-08-2015 18:04,32.79,-72.16732488,43.13711042
1145,7940000000000000,Washington,NH,3280,4000,03-08-2015 19:59,48.72,-72.05282283,43.16153651
1146,7940000000000000,Washington,NH,3280,4000,03-08-2015 18:14,22.01,-72.0279637,43.12568594
1147,6380000000000000,Indianapolis,IN,46201,20000,03-08-2015 15:54,0.63,-86.05140664,39.75168269
1148,6380000000000000,Indianapolis,IN,46201,20000,03-08-2015 02:34,153.27,-86.10206421,39.74881579
1149,6380000000000000,Indianapolis,IN,46201,20000,03-08-2015 19:32,129.14,-86.17330724,39.7596312
1150,4060000000000000,New York,NY,10001,10000,03-08-2015 19:50,54.95,-73.9481377,40.82072076
1151,4060000000000000,New York,NY,10001,10000,03-08-2015 21:40,201.68,-74.02275821,40.67329481
1152,4060000000000000,New York,NY,10001,10000,03-08-2015 23:29,114.45,-73.98958108,40.80111127
1153,2550000000000000,San Diego,TX,78384,10000,03-08-2015 20:22,27.45,-98.36025419,27.61775039
1154,2550000000000000,San Diego,TX,78384,10000,03-08-2015 20:22,11.52,-98.33241281,27.72496044
1155,2550000000000000,San Diego,TX,78384,10000,03-08-2015 20:22,18.22,-98.36336109,27.73822194
1156,3510000000000000,Washington,NH,3280,9000,03-08-2015 16:52,54.74,-72.14636163,43.15571808
1157,5550000000000000,New York,NY,10001,20000,03-08-2015 20:33,84.04,-73.93642906,40.81059255
1158,5550000000000000,New York,NY,10001,20000,03-08-2015 21:05,88.15,-73.95497295,40.73591198
1159,5550000000000000,New York,NY,10001,20000,03-08-2015 04:10,155.88,-73.98719804,40.76385331
1160,5550000000000000,New York,NY,10001,20000,03-08-2015 01:30,122.17,-74.01098583,40.79919426
1161,2620000000000000,Albany,VT,5820,35000,03-08-2015 21:32,273.87,-72.44745811,44.78127921
1162,2620000000000000,Albany,VT,5820,35000,03-08-2015 14:32,322.96,-72.3497709,44.75154795
1163,2620000000000000,Albany,VT,5820,35000,03-08-2015 23:33,133.97,-72.41120107,44.68440819
1164,1330000000000000,Clinton,MA,1510,10000,03-08-2015 01:42,72.3,-71.65149834,42.4083598
1165,1330000000000000,Clinton,MA,1510,10000,03-08-2015 18:18,5.76,-71.62486422,42.46639927
1166,1330000000000000,Clinton,MA,1510,10000,03-08-2015 20:31,9.14,-71.62176399,42.47256258
1167,6160000000000000,Washington,NH,3280,12000,03-08-2015 18:47,20.69,-72.09800273,43.19299683
1168,2320000000000000,Washington,NH,3280,15000,03-08-2015 16:03,45.32,-72.01316692,43.16732112
1169,2320000000000000,Washington,NH,3280,15000,03-08-2015 22:21,66.96,-72.03352268,43.11963774
1170,2320000000000000,Washington,NH,3280,15000,03-08-2015 21:43,35.97,-72.10947019,43.08620981
1171,2320000000000000,Washington,NH,3280,15000,03-08-2015 22:40,21.38,-72.12487688,43.20622045
1172,2320000000000000,Washington,NH,3280,15000,03-08-2015 18:29,18.08,-72.04565743,43.18490422
1173,4660000000000000,Houston,PA,15342,4000,03-08-2015 20:13,13.06,-80.24791094,40.21696759
1174,3710000000000000,Charlotte,VT,5445,21000,03-08-2015 01:37,69.67,-73.17545233,44.3561811
1175,3710000000000000,Charlotte,VT,5445,21000,03-08-2015 17:26,82.14,-73.28013048,44.23983608
1176,5340000000000000,New York,NY,10001,10000,03-08-2015 18:24,52.45,-73.99979541,40.67583884
1177,5340000000000000,New York,NY,10001,10000,03-08-2015 22:09,47.01,-73.9308534,40.78826367
1178,1140000000000000,Houston,PA,15342,9000,03-08-2015 18:35,53.48,-80.29363803,40.20604905
1179,1140000000000000,Houston,PA,15342,9000,03-08-2015 01:08,40.96,-80.22235383,40.20977779
1180,1710000000000000,Washington,NH,3280,4000,03-08-2015 19:00,32.81,-72.09191811,43.20349217
1181,4560000000000000,Washington,NH,3280,15000,03-08-2015 21:36,13.57,-72.05253035,43.16542462
1182,4560000000000000,Washington,NH,3280,15000,03-08-2015 00:10,13.74,-72.09926737,43.22771572
1183,4560000000000000,Washington,NH,3280,15000,03-08-2015 19:11,71.51,-72.11083179,43.09644182
1184,2250000000000000,Miami,WV,25134,9000,03-08-2015 22:11,5.51,-81.47542364,38.19518369
1185,2250000000000000,Miami,WV,25134,9000,03-08-2015 22:13,52.24,-81.40483336,38.21157896
1186,2250000000000000,Miami,WV,25134,9000,03-08-2015 19:54,0.3,-81.47709064,38.2175394
1187,2250000000000000,Miami,WV,25134,9000,03-08-2015 02:37,952.18,-81.39030366,38.15827493
1188,7710000000000000,Washington,NH,3280,12000,03-08-2015 22:49,199.89,-72.1158985,43.15380554
1189,3480000000000000,Washington,NH,3280,10000,03-08-2015 20:47,16.27,-72.16489016,43.11757694
1190,3480000000000000,Washington,NH,3280,10000,03-08-2015 20:11,16.31,-72.17219253,43.16339182
1191,3480000000000000,Washington,NH,3280,10000,03-08-2015 23:16,34.87,-72.13971872,43.16980552
1192,3480000000000000,Washington,NH,3280,10000,03-08-2015 19:22,29.69,-72.17081163,43.16926536
1193,3480000000000000,Washington,NH,3280,10000,03-08-2015 23:43,15.86,-72.06177528,43.15030931
1194,3480000000000000,Washington,NH,3280,10000,03-08-2015 19:57,5.46,-72.13934445,43.14349901
1195,9550000000000000,Washington,NH,3280,9000,03-08-2015 17:54,26.87,-72.14283852,43.11813239
1196,9550000000000000,Washington,NH,3280,9000,03-08-2015 18:56,100.39,-72.03910417,43.2166178
1197,9550000000000000,Washington,NH,3280,9000,03-08-2015 20:23,52.66,-72.17930233,43.20510383
1198,9550000000000000,Washington,NH,3280,9000,03-08-2015 18:44,67.6,-72.11642941,43.22240952
1199,6400000000000000,Washington,NH,3280,18000,03-08-2015 20:21,64.91,-72.12029131,43.11432586
1200,5060000000000000,Dayton,NJ,8810,10000,03-08-2015 17:24,50.16,-74.55484702,40.44609259
1201,5060000000000000,Dayton,NJ,8810,10000,03-08-2015 23:56,16.28,-74.50256543,40.38953182
1202,9250000000000000,Trenton,NJ,8601,30000,03-08-2015 01:05,36.62,-74.75585873,40.33524881
1203,9250000000000000,Trenton,NJ,8601,30000,03-08-2015 22:13,77.28,-74.7758068,40.30998319
1204,9250000000000000,Trenton,NJ,8601,30000,03-08-2015 18:40,215.93,-74.75191457,40.21599971
1205,9460000000000000,Kansas City,MO,64101,20000,03-08-2015 01:41,5.73,-94.64755185,39.06624825
1206,9460000000000000,Kansas City,MO,64101,20000,03-08-2015 20:45,88.01,-94.58687576,39.0630628
1207,9460000000000000,Kansas City,MO,64101,20000,03-08-2015 18:15,101.19,-94.57435945,39.16082967
1208,9460000000000000,Kansas City,MO,64101,20000,03-08-2015 00:43,50.28,-94.54402596,39.10867223
1209,4760000000000000,Washington,NH,3280,10000,03-08-2015 21:30,120.51,-72.04923646,43.14384616
1210,4760000000000000,Washington,NH,3280,10000,03-08-2015 23:50,60.12,41.69675729,46.19905164
1211,4760000000000000,Washington,NH,3280,10000,03-08-2015 13:44,116.13,-72.05239077,43.17807056
1212,3250000000000000,Washington,NH,3280,10000,03-08-2015 20:07,38.61,133.8947739,52.06581592
1213,3250000000000000,Washington,NH,3280,10000,03-08-2015 16:41,30.2,-72.09257372,43.26142442
1214,4740000000000000,Washington,NH,3280,20000,03-08-2015 22:05,33.46,-72.10148763,43.09954039
1215,4740000000000000,Washington,NH,3280,20000,03-08-2015 17:41,944.48,-72.08750417,43.17793695
1216,2010000000000000,Saint Paul,VA,24283,10000,03-08-2015 22:03,70.42,-82.37956522,36.89133916
1217,7790000000000000,New York,NY,10001,27000,03-08-2015 23:14,15.64,-73.99249136,40.83998198
1218,7790000000000000,New York,NY,10001,27000,03-08-2015 00:17,132.01,-74.07263547,40.77330714
1219,7790000000000000,New York,NY,10001,27000,03-08-2015 14:07,137.1,-74.03058442,40.7338579
1220,7790000000000000,New York,NY,10001,27000,03-08-2015 23:14,22.84,-73.97254207,40.68350457
1221,7790000000000000,New York,NY,10001,27000,03-08-2015 20:33,62.6,-74.00302308,40.82208342
1222,7790000000000000,New York,NY,10001,27000,03-08-2015 20:33,84.78,-73.97201609,40.82834126
1223,7790000000000000,New York,NY,10001,27000,03-08-2015 20:34,37.09,-73.98234674,40.68028265
1224,7540000000000000,Washington,NH,3280,8000,03-08-2015 16:12,87.05,-72.11411821,43.2578942
1225,7540000000000000,Washington,NH,3280,8000,03-08-2015 22:37,57.51,-72.05024238,43.18535464
1226,5800000000000000,Houston,PA,15342,12000,03-08-2015 23:51,27.71,-80.22347355,40.24022962
1227,5800000000000000,Houston,PA,15342,12000,03-08-2015 22:34,85.57,-80.27027852,40.21284059
1228,5800000000000000,Houston,PA,15342,12000,03-08-2015 23:30,100.65,-80.23853414,40.24082121
1229,4720000000000000,Atlanta,NY,14808,18000,03-08-2015 19:15,31.95,-77.49196868,42.58757812
1230,4720000000000000,Atlanta,NY,14808,18000,03-08-2015 02:01,77.75,-77.49578657,42.47590089
1231,4720000000000000,Atlanta,NY,14808,18000,03-08-2015 20:52,29.27,-77.55523417,42.57754856
1232,5610000000000000,Chicago,IL,60290,4000,03-08-2015 18:43,89.23,-87.65036339,41.82366816
1233,6220000000000000,Pittsburgh,PA,15201,10000,03-08-2015 21:06,50.14,-79.9681608,40.4887723
1234,6240000000000000,Atlanta,NY,14808,14000,03-08-2015 20:56,809.55,-77.45955881,42.57942545
1235,6240000000000000,Atlanta,NY,14808,14000,03-08-2015 02:31,52.8,-77.40565216,42.51580881
1236,6240000000000000,Atlanta,NY,14808,14000,03-08-2015 00:40,40.51,-77.51963196,42.58096241
1237,9260000000000000,Washington,NH,3280,14000,03-08-2015 21:25,67,103.5224832,35.98735327
1238,4800000000000000,Washington,NH,3280,10000,03-08-2015 02:02,36.91,-72.14417299,43.12262889
1239,4800000000000000,Washington,NH,3280,10000,03-08-2015 02:49,166.04,-72.06824476,43.11183624
1240,9480000000000000,New Orleans,LA,70112,4000,03-08-2015 17:58,13.91,-90.00592758,29.92726939
1241,9480000000000000,New Orleans,LA,70112,4000,03-08-2015 20:26,12.34,-90.12725776,29.88793819
1242,9480000000000000,New Orleans,LA,70112,4000,03-08-2015 06:41,12.87,-90.10997937,29.89213956
1243,9480000000000000,New Orleans,LA,70112,4000,03-08-2015 14:35,11.99,-90.1041592,29.9102408
1244,9480000000000000,New Orleans,LA,70112,4000,03-08-2015 02:57,7.99,-90.0146913,29.98252941
1245,3660000000000000,Dallas,PA,18612,24000,03-08-2015 21:08,61.67,-75.91584638,41.37536942
1246,3660000000000000,Dallas,PA,18612,24000,03-08-2015 20:47,20.65,-76.00793004,41.37862109
1247,3660000000000000,Dallas,PA,18612,24000,03-08-2015 19:38,100.33,-75.92400373,41.34365752
1248,3660000000000000,Dallas,PA,18612,24000,03-08-2015 21:46,71.39,-75.90471103,41.31299897
1249,3660000000000000,Dallas,PA,18612,24000,03-08-2015 18:07,33.16,-76.02270025,41.35888845
1250,3660000000000000,Dallas,PA,18612,24000,03-08-2015 18:07,63.78,-75.92510987,41.33847669
1251,3660000000000000,Dallas,PA,18612,24000,03-08-2015 18:07,92.38,-75.99980377,41.26404931
1252,1360000000000000,Columbus,NJ,8022,15000,03-08-2015 17:44,22.91,-74.7457623,40.09363781
1253,1810000000000000,Washington,NH,3280,10000,03-08-2015 23:50,134.93,-72.07145417,43.24945947
1254,5290000000000000,Washington,NH,3280,7000,03-08-2015 23:05,12.48,-72.13889546,43.19652282
1255,5290000000000000,Washington,NH,3280,7000,03-08-2015 22:44,8.52,-72.12719716,43.19859969
1256,5290000000000000,Washington,NH,3280,7000,03-08-2015 21:06,9.21,-72.01235284,43.16435893
1257,5290000000000000,Washington,NH,3280,7000,03-08-2015 23:55,0.9,-72.05022293,43.10464371
1258,5290000000000000,Washington,NH,3280,7000,03-08-2015 18:45,14.09,-72.02161101,43.14517464
1259,2110000000000000,Washington,NH,3280,20000,03-08-2015 14:16,104.89,-72.17587553,43.14471185
1260,2110000000000000,Washington,NH,3280,20000,03-08-2015 21:03,93.96,-72.05117114,43.23622272
1261,1250000000000000,Washington,NH,3280,27000,03-08-2015 20:45,38.62,-72.11547638,43.21046157
1262,1250000000000000,Washington,NH,3280,27000,03-08-2015 20:25,255.23,-72.16042982,43.18507132
1263,1250000000000000,Washington,NH,3280,27000,03-08-2015 01:07,74.28,-72.17927411,43.18741832
1264,1250000000000000,Washington,NH,3280,27000,03-08-2015 18:36,146.46,-72.05599688,43.18925622
1265,1250000000000000,Washington,NH,3280,27000,03-08-2015 00:08,73.01,-72.15022733,43.12818072
1266,1250000000000000,Washington,NH,3280,27000,03-08-2015 21:38,159.76,-72.15246451,43.1051448
1267,1250000000000000,Washington,NH,3280,27000,03-08-2015 20:22,84.21,-72.07758687,43.17019938
1268,1250000000000000,Washington,NH,3280,27000,03-08-2015 20:22,60.57,-72.02733111,43.16794293
1269,1250000000000000,Washington,NH,3280,27000,03-08-2015 20:22,91.56,-72.05697035,43.22609234
1270,6310000000000000,Washington,NH,3280,14000,03-08-2015 17:02,23.04,-72.10236869,43.25555011
1271,8820000000000000,Washington,NH,3280,10000,03-08-2015 15:42,37.76,-72.06585979,43.22743465
1272,5070000000000000,Washington,NH,3280,18000,03-08-2015 20:33,48.39,-72.1315267,43.21801437
1273,5070000000000000,Washington,NH,3280,18000,03-08-2015 21:48,45.39,-72.16463645,43.11555686
1274,5070000000000000,Washington,NH,3280,18000,03-08-2015 21:12,64.88,-72.16252684,43.22344964
1275,5070000000000000,Washington,NH,3280,18000,03-08-2015 19:38,31.56,-72.02628291,43.20572111
1276,2340000000000000,Cincinnati,OH,45201,10000,03-08-2015 23:29,26.99,-84.56033333,39.19663445
1277,1900000000000000,Houston,PA,15342,10000,03-08-2015 18:02,15.95,-80.1295206,40.24522538
1278,8360000000000000,Dallas,PA,18612,18000,03-08-2015 21:20,99.51,-76.02608507,41.37398873
1279,8360000000000000,Dallas,PA,18612,18000,03-08-2015 21:56,21.42,-76.00681306,41.34712858
1280,8360000000000000,Dallas,PA,18612,18000,03-08-2015 18:51,43.85,-76.01880161,41.32560937
1281,7800000000000000,Washington,NH,3280,24000,03-08-2015 15:03,60.16,-72.16264454,43.22504253
1282,7800000000000000,Washington,NH,3280,24000,03-08-2015 19:16,43.6,-72.03620409,43.1664603
1283,7800000000000000,Washington,NH,3280,24000,03-08-2015 23:43,55.85,-72.11300646,43.21223745
1284,7800000000000000,Washington,NH,3280,24000,03-08-2015 21:26,36.71,-72.14539958,43.15895225
1285,7690000000000000,Washington,NH,3280,14000,03-08-2015 21:25,13.49,-72.14738194,43.12416921
1286,7690000000000000,Washington,NH,3280,14000,03-08-2015 17:30,36.16,-72.13594605,43.19616095
1287,6820000000000000,Dallas,PA,18612,10000,03-08-2015 16:09,62.85,-76.02776479,41.36323859
1288,7290000000000000,Huntsville,AL,35801,16000,03-08-2015 13:49,43.61,-86.54877291,34.69974342
1289,7290000000000000,Huntsville,AL,35801,16000,03-08-2015 21:55,48.13,-86.59613093,34.65230616
1290,7290000000000000,Huntsville,AL,35801,16000,03-08-2015 00:31,31.34,-86.62917345,34.75912384
1291,7290000000000000,Huntsville,AL,35801,16000,03-08-2015 19:53,42.95,-86.63099299,34.7628487
1292,7290000000000000,Huntsville,AL,35801,16000,03-08-2015 21:02,43.85,-86.60486615,34.69393928
1293,7290000000000000,Huntsville,AL,35801,16000,03-08-2015 20:52,28.76,-86.58185925,34.75456776
1294,7290000000000000,Huntsville,AL,35801,16000,03-08-2015 22:55,121.08,-86.57960216,34.75673938
1295,7290000000000000,Huntsville,AL,35801,16000,03-08-2015 19:20,43.56,-86.65432354,34.75942806
1296,1430000000000000,Cincinnati,OH,45201,10000,03-08-2015 17:29,19.89,-84.56875524,39.12899019
1297,1430000000000000,Cincinnati,OH,45201,10000,03-08-2015 18:10,878.82,-84.56273318,39.247852
1298,8210000000000000,Las Vegas,NM,87701,3000,03-08-2015 05:02,47.43,-105.0427876,35.54509333
1299,6960000000000000,Phoenix,NY,13135,18000,03-08-2015 20:39,207.66,-76.26355034,43.28339811
1300,6960000000000000,Phoenix,NY,13135,18000,03-08-2015 18:59,145.73,-76.38895021,43.23304678
1301,7760000000000000,Houston,PA,15342,9000,03-08-2015 00:14,26.1,-80.23315048,40.1860779
1302,7760000000000000,Houston,PA,15342,9000,03-08-2015 20:08,100.86,-80.17344621,40.29396431
1303,7760000000000000,Houston,PA,15342,9000,03-08-2015 16:09,9.06,-80.16718295,40.23878691
1304,4900000000000000,Washington,NH,3280,12000,03-08-2015 19:10,56.87,-72.06735954,43.11039382
1305,5130000000000000,Washington,NH,3280,15000,03-08-2015 21:17,112.24,-72.08499031,43.15977432
1306,5130000000000000,Washington,NH,3280,15000,03-08-2015 20:29,17.26,-72.14172801,43.12627567
1307,3790000000000000,New York,NY,10001,24000,03-08-2015 16:44,198.47,-73.94046125,40.72587606
1308,3790000000000000,New York,NY,10001,24000,03-08-2015 02:08,214.41,-74.02389571,40.67202067
1309,3790000000000000,New York,NY,10001,24000,03-08-2015 22:47,178.5,-74.07836597,40.73594102
1310,3790000000000000,New York,NY,10001,24000,03-08-2015 23:03,94.38,-74.01149,40.71546528
1311,3790000000000000,New York,NY,10001,24000,03-08-2015 19:47,41.58,-74.0623567,40.72899275
1312,6390000000000000,Chicago,IL,60290,10000,03-08-2015 14:09,8.78,-87.69152282,41.79730759
1313,1630000000000000,Arlington,MA,2174,2000,03-08-2015 20:50,19.55,-71.15987896,42.41266544
1314,1630000000000000,Arlington,MA,2174,2000,03-08-2015 03:41,20.3,-71.22336221,42.45853176
1315,7600000000000000,Richmond,MA,1254,20000,03-08-2015 19:26,69.44,-73.31487271,42.38338395
1316,3610000000000000,Hartford,VT,5047,18000,03-08-2015 00:23,52.69,-72.35327929,43.62511121
1317,2050000000000000,New York,NY,10001,20000,03-08-2015 23:01,56.66,-73.9834779,40.80170791
1318,2050000000000000,New York,NY,10001,20000,03-08-2015 21:18,62.78,-73.91552201,40.76483058
1319,2050000000000000,New York,NY,10001,20000,03-08-2015 16:39,39.03,-74.01842166,40.71779849
1320,2050000000000000,New York,NY,10001,20000,03-08-2015 21:00,85.18,-74.01952067,40.70395208
1321,2050000000000000,New York,NY,10001,20000,03-08-2015 18:29,33.55,-73.98502664,40.74089184
1322,2050000000000000,New York,NY,10001,20000,03-08-2015 21:19,16.8,-73.97919056,40.80759239
1323,2050000000000000,New York,NY,10001,20000,03-08-2015 19:37,39.51,-74.06116782,40.71835653
1324,8860000000000000,Evansville,IN,47412,3000,03-08-2015 19:23,20.54,-87.62360522,37.93743259
1325,1700000000000000,Jackson,NH,3846,21000,03-08-2015 22:12,180.2,-71.20955769,44.09517535
1326,9380000000000000,Washington,NH,3280,16000,03-08-2015 16:51,116.2,-72.16694418,43.16754744
